nace_r2;geo;n2015
L;ES42;4229
L;ES43;2150
L;ES5;81316
L;ES51;50501
L;ES52;23638
L;ES53;7177
L;ES6;31577
L;ES61;27387
L;ES62;3969
L;ES63;144
L;ES64;77
L;ES7;10845
L;ES70;10845
L;ESZ; 
L;ESZZ; 
L;FI;18835
L;FI1;18742
L;FI13; 
L;FI18; 
L;FI19;3868
L;FI1A; 
L;FI1B;7697
L;FI1C;3308
L;FI1D;3869
L;FI2;93
L;FI20;93
L;FR;299199
L;FR1;89279
L;FR10;89279
L;FR2;36671
L;FR21;4832
L;FR22;5837
L;FR23;6892
L;FR24;8786
L;FR25;5038
L;FR26;5285
L;FR3;14310
L;FR30;14310
L;FR4;17441
L;FR41;6518
L;FR42;7066
L;FR43;3857
L;FR5;31118
L;FR51;13368
L;FR52;11640
L;FR53;6110
L;FR6;30076
L;FR61;14625
L;FR62;12972
L;FR63;2478
L;FR7;35791
L;FR71;31152
L;FR72;4639
L;FR8;38954
L;FR81;10803
L;FR82;26483
L;FR83;1668
L;FR9; 
L;FR91; 
L;FR92; 
L;FR93; 
L;FR94; 
L;FRA;4910
L;FRA1;997
L;FRA2;850
L;FRA3;343
L;FRA4;2720
L;FRA5; 
L;FRZ;650
L;FRZZ;650
L;HR;16358
L;HR0;16358
L;HR03;5601
L;HR04;10757
L;HU;68692
L;HU1;39427
L;HU10;39427
L;HU2;15894
L;HU21;6101
L;HU22;6006
L;HU23;3787
L;HU3;13371
L;HU31;3108
L;HU32;5140
L;HU33;5123
L;IE;24723
L;IE0;24723
L;IE01;361
L;IE02;24362
L;IS;1387
L;IS0;1387
L;IS00;1387
L;IT;298561
L;ITC;109226
L;ITC1;26198
L;ITC2;1083
L;ITC3;9733
L;ITC4;72212
L;ITD; 
L;ITD1; 
L;ITD2; 
L;ITD3; 
L;ITD4; 
L;ITD5; 
L;ITE; 
L;ITE1; 
L;ITE2; 
L;ITE3; 
L;ITE4; 
L;ITF;22977
L;ITF1;3905
L;ITF2;567
L;ITF3;9948
L;ITF4;6133
L;ITF5;577
L;ITF6;1847
L;ITG;9794
L;ITG1;6200
L;ITG2;3594
L;ITH;89142
L;ITH1;3762
L;ITH2;3563
L;ITH3;38653
L;ITH4;6397
L;ITH5;36767
L;ITI;67422
L;ITI1;28266
L;ITI2;4716
L;ITI3;9475
L;ITI4;24965
L;LT;24801
L;LT0;24801
L;LT00;24801
L;LU;4493
L;LU0;4493
L;LU00;4493
L;LV;31796
L;LV0;31796
L;LV00;31796
L;MT;1725
L;MT0;1725
L;MT00;1725
L;NL;73706
L;NL1;5862
L;NL11;2296
L;NL12;2191
L;NL13;1376
L;NL2;13016
L;NL21;4194
L;NL22;7699
L;NL23;1123
L;NL3;41549
L;NL31;6269
L;NL32;17597
L;NL33;15805
L;NL34;1879
L;NL4;13210
L;NL41;9134
L;NL42;4076
L;NO;32362
L;NO0;32362
L;NO01;10079
L;NO02;2285
L;NO03;5512
L;NO04;3962
L;NO05;5242
L;NO06;2728
L;NO07;2554
L;PL;195980
L;PL1;58771
L;PL11;11805
L;PL12;46966
L;PL2;42251
L;PL21;15685
L;PL22;26566
L;PL3;21514
L;PL31;7675
L;PL32;6352
L;PL33;3567
L;PL34;3920
L;PL4;29003
L;PL41;17171
L;PL42;8235
L;PL43;3597
L;PL5;18570
L;PL51;15542
L;PL52;3028
L;PL6;25871
L;PL61;8279
L;PL62;4909
L;PL63;12683
L;PT;50807
L;PT1;49163
L;PT11;14584
L;PT15;5445
L;PT16;6935
L;PT17;20426
L;PT18;1773
L;PT2;460
L;PT20;460
L;PT3;1184
L;PT30;1184
L;RO;44597
L;RO1;8245
L;RO11;4225
L;RO12;4020
L;RO2;7717
L;RO21;3563
L;RO22;4154
L;RO3;22875
L;RO31;3195
L;RO32;19680
L;RO4;5760
L;RO41;2080
L;RO42;3680
L;SE;83809
L;SE1;35636
L;SE11;22691
L;SE12;12945
L;SE2;35137
L;SE21;6308
L;SE22;11873
L;SE23;16956
L;SE3;13036
L;SE31;6524
L;SE32;2839
L;SE33;3673
L;SI;4903
L;SI0;4903
L;SI01; 
L;SI02; 
L;SI03;1677
L;SI04;3226
L;SK;30167
L;SK0;30167
L;SK01;11955
L;SK02;6980
L;SK03;4339
L;SK04;6893
L;SKZ; 
L;SKZZ; 
L;UK;535268
L;UKC;18732
L;UKC1;7404
L;UKC2;11328
L;UKD;54729
L;UKD1;3485
L;UKD2; 
L;UKD3;25490
L;UKD4;8697
L;UKD5; 
L;UKD6;7092
L;UKD7;9965
L;UKE;34179
L;UKE1;4461
L;UKE2;6453
L;UKE3;6532
L;UKE4;16732
L;UKF;25784
L;UKF1;12238
L;UKF2;9930
L;UKF3;3616
L;UKG;40475
L;UKG1;11129
L;UKG2;8988
L;UKG3;20358
L;UKH;42940
L;UKH1;16613
L;UKH2;14731
L;UKH3;11595
L;UKI;136995
L;UKI1; 
L;UKI2; 
L;UKI3;64177
L;UKI4;31641
L;UKI5;10114
L;UKI6;9770
L;UKI7;21294
L;UKJ;75927
L;UKJ1;23306
L;UKJ2;25460
L;UKJ3;14880
L;UKJ4;12281
L;UKK;45277
L;UKK1;21042
L;UKK2;10744
L;UKK3;3876
L;UKK4;9615
L;UKL;19229
L;UKL1;10905
L;UKL2;8324
L;UKM;33129
L;UKM2;12411
L;UKM3;14827
L;UKM5;3225
L;UKM6;2666
L;UKN;7874
L;UKN0;7874
L68;AT;49134
L68;AT1;24501
L68;AT11;1395
L68;AT12;5518
L68;AT13;17588
L68;AT2;8477
L68;AT21;2803
L68;AT22;5674
L68;AT3;16156
L68;AT31;7149
L68;AT32;3675
L68;AT33;3497
L68;AT34;1835
L68;BE;71708
L68;BE1;12856
L68;BE10;12856
L68;BE2;41521
L68;BE21;12643
L68;BE22;4875
L68;BE23;8870
L68;BE24;5981
L68;BE25;9152
L68;BE3;17079
L68;BE31;3408
L68;BE32;5954
L68;BE33;4792
L68;BE34;781
L68;BE35;2144
L68;BG;34642
L68;BG3;13794
L68;BG31;1792
L68;BG32;2267
L68;BG33;5123
L68;BG34;4612
L68;BG4;20848
L68;BG41;16665
L68;BG42;4183
L68;CY;1884
L68;CY0;1884
L68;CY00;1884
L68;CZ;60488
L68;CZ0;60488
L68;CZ01;27079
L68;CZ02;4658
L68;CZ03;3966
L68;CZ04;4134
L68;CZ05;4208
L68;CZ06;7687
L68;CZ07;4032
L68;CZ08;4726
L68;CZZ; 
L68;CZZZ; 
L68;DE;407928
L68;DE1;46373
L68;DE11;18927
L68;DE12;12625
L68;DE13;8084
L68;DE14;6738
L68;DE2;63908
L68;DE21;28231
L68;DE22;5068
L68;DE23;3307
L68;DE24;4226
L68;DE25;8599
L68;DE26;6385
L68;DE27;8091
L68;DE3;32021
L68;DE30;32021
L68;DE4;10018
L68;DE40;10018
L68;DE41; 
L68;DE42; 
L68;DE5;3950
L68;DE50;3950
L68;DE6;19758
L68;DE60;19758
L68;DE7;29639
L68;DE71;24764
L68;DE72;2071
L68;DE73;2804
L68;DE8;6500
L68;DE80;6500
L68;DE9;30474
L68;DE91;4679
L68;DE92;9071
L68;DE93;5582
L68;DE94;11142
L68;DEA;99545
L68;DEA1;29349
L68;DEA2;30102
L68;DEA3;16497
L68;DEA4;8804
L68;DEA5;14793
L68;DEB;12849
L68;DEB1;4152
L68;DEB2;1462
L68;DEB3;7235
L68;DEC;2642
L68;DEC0;2642
L68;DED;16958
L68;DED1; 
L68;DED2;5845
L68;DED3; 
L68;DED4;5877
L68;DED5;5236
L68;DEE;9661
L68;DEE0;9661
L68;DEF;15806
L68;DEF0;15806
L68;DEG;7827
L68;DEG0;7827
L68;DK;34569
L68;DK0;34569
L68;DK01;14538
L68;DK02;3303
L68;DK03;6723
L68;DK04;7071
L68;DK05;2935
L68;EE;10454
L68;EE0;10454
L68;EE00;10454
L68;EL;12651
L68;EL1; 
L68;EL11; 
L68;EL12; 
L68;EL13; 
L68;EL14; 
L68;EL2; 
L68;EL21; 
L68;EL22; 
L68;EL23; 
L68;EL24; 
L68;EL25; 
L68;EL3;7444
L68;EL30;7444
L68;EL4;1376
L68;EL41;132
L68;EL42;649
L68;EL43;595
L68;EL5;2224
L68;EL51;348
L68;EL52;1570
L68;EL53;92
L68;EL54;214
L68;EL6;1607
L68;EL61;575
L68;EL62;265
L68;EL63;209
L68;EL64;250
L68;EL65;308
L68;ELZ;0
L68;ELZZ;0
L68;ES;206814
L68;ES1;12200
L68;ES11;7245
L68;ES12;3301
L68;ES13;1653
L68;ES2;13556
L68;ES21;4594
L68;ES22;1690
L68;ES23;1727
L68;ES24;5545
L68;ES3;45717
L68;ES30;45717
L68;ES4;11603
L68;ES41;5224
L68;ES42;4229
L68;ES43;2150
L68;ES5;81316
L68;ES51;50501
L68;ES52;23638
L68;ES53;7177
L68;ES6;31577
L68;ES61;27387
L68;ES62;3969
L68;ES63;144
L68;ES64;77
L68;ES7;10845
L68;ES70;10845
L68;ESZ; 
L68;ESZZ; 
L68;FI;18835
L68;FI1;18742
L68;FI13; 
L68;FI18; 
L68;FI19;3868
L68;FI1A; 
L68;FI1B;7697
L68;FI1C;3308
L68;FI1D;3869
L68;FI2;93
L68;FI20;93
L68;FR;299199
L68;FR1;89279
L68;FR10;89279
L68;FR2;36671
L68;FR21;4832
L68;FR22;5837
L68;FR23;6892
L68;FR24;8786
L68;FR25;5038
L68;FR26;5285
L68;FR3;14310
L68;FR30;14310
L68;FR4;17441
L68;FR41;6518
L68;FR42;7066
L68;FR43;3857
L68;FR5;31118
L68;FR51;13368
L68;FR52;11640
L68;FR53;6110
L68;FR6;30076
L68;FR61;14625
L68;FR62;12972
L68;FR63;2478
L68;FR7;35791
L68;FR71;31152
L68;FR72;4639
L68;FR8;38954
L68;FR81;10803
L68;FR82;26483
L68;FR83;1668
L68;FR9; 
L68;FR91; 
L68;FR92; 
L68;FR93; 
L68;FR94; 
L68;FRA;4910
L68;FRA1;997
L68;FRA2;850
L68;FRA3;343
L68;FRA4;2720
L68;FRA5; 
L68;FRZ;650
L68;FRZZ;650
L68;HR;16358
L68;HR0;16358
L68;HR03;5601
L68;HR04;10757
L68;HU;68692
L68;HU1;39427
L68;HU10;39427
L68;HU2;15894
L68;HU21;6101
L68;HU22;6006
L68;HU23;3787
L68;HU3;13371
L68;HU31;3108
L68;HU32;5140
L68;HU33;5123
L68;IE;24723
L68;IE0;24723
L68;IE01;361
L68;IE02;24362
L68;IS;1387
L68;IS0;1387
L68;IS00;1387
L68;IT;298561
L68;ITC;109226
L68;ITC1;26198
L68;ITC2;1083
L68;ITC3;9733
L68;ITC4;72212
L68;ITD; 
L68;ITD1; 
L68;ITD2; 
L68;ITD3; 
L68;ITD4; 
L68;ITD5; 
L68;ITE; 
L68;ITE1; 
L68;ITE2; 
L68;ITE3; 
L68;ITE4; 
L68;ITF;22977
L68;ITF1;3905
L68;ITF2;567
L68;ITF3;9948
L68;ITF4;6133
L68;ITF5;577
L68;ITF6;1847
L68;ITG;9794
L68;ITG1;6200
L68;ITG2;3594
L68;ITH;89142
L68;ITH1;3762
L68;ITH2;3563
L68;ITH3;38653
L68;ITH4;6397
L68;ITH5;36767
L68;ITI;67422
L68;ITI1;28266
L68;ITI2;4716
L68;ITI3;9475
L68;ITI4;24965
L68;LT;24801
L68;LT0;24801
L68;LT00;24801
L68;LU;4493
L68;LU0;4493
L68;LU00;4493
L68;LV;31796
L68;LV0;31796
L68;LV00;31796
L68;MT;1725
L68;MT0;1725
L68;MT00;1725
L68;NL;73706
L68;NL1;5862
L68;NL11;2296
L68;NL12;2191
L68;NL13;1376
L68;NL2;13016
L68;NL21;4194
L68;NL22;7699
L68;NL23;1123
L68;NL3;41549
L68;NL31;6269
L68;NL32;17597
L68;NL33;15805
L68;NL34;1879
L68;NL4;13210
L68;NL41;9134
L68;NL42;4076
L68;NO;32362
L68;NO0;32362
L68;NO01;10079
L68;NO02;2285
L68;NO03;5512
L68;NO04;3962
L68;NO05;5242
L68;NO06;2728
L68;NO07;2554
L68;PL;195980
L68;PL1;58771
L68;PL11;11805
L68;PL12;46966
L68;PL2;42251
L68;PL21;15685
L68;PL22;26566
L68;PL3;21514
L68;PL31;7675
L68;PL32;6352
L68;PL33;3567
L68;PL34;3920
L68;PL4;29003
L68;PL41;17171
L68;PL42;8235
L68;PL43;3597
L68;PL5;18570
L68;PL51;15542
L68;PL52;3028
L68;PL6;25871
L68;PL61;8279
L68;PL62;4909
L68;PL63;12683
L68;PT;50807
L68;PT1;49163
L68;PT11;14584
L68;PT15;5445
L68;PT16;6935
L68;PT17;20426
L68;PT18;1773
L68;PT2;460
L68;PT20;460
L68;PT3;1184
L68;PT30;1184
L68;RO;44597
L68;RO1;8245
L68;RO11;4225
L68;RO12;4020
L68;RO2;7717
L68;RO21;3563
L68;RO22;4154
L68;RO3;22875
L68;RO31;3195
L68;RO32;19680
L68;RO4;5760
L68;RO41;2080
L68;RO42;3680
L68;SE;83809
L68;SE1;35636
L68;SE11;22691
L68;SE12;12945
L68;SE2;35137
L68;SE21;6308
L68;SE22;11873
L68;SE23;16956
L68;SE3;13036
L68;SE31;6524
L68;SE32;2839
L68;SE33;3673
L68;SI;4903
L68;SI0;4903
L68;SI01; 
L68;SI02; 
L68;SI03;1677
L68;SI04;3226
L68;SK;30167
L68;SK0;30167
L68;SK01;11955
L68;SK02;6980
L68;SK03;4339
L68;SK04;6893
L68;SKZ; 
L68;SKZZ; 
L68;UK;535268
L68;UKC;18732
L68;UKC1;7404
L68;UKC2;11328
L68;UKD;54729
L68;UKD1;3485
L68;UKD2; 
L68;UKD3;25490
L68;UKD4;8697
L68;UKD5; 
L68;UKD6;7092
L68;UKD7;9965
L68;UKE;34179
L68;UKE1;4461
L68;UKE2;6453
L68;UKE3;6532
L68;UKE4;16732
L68;UKF;25784
L68;UKF1;12238
L68;UKF2;9930
L68;UKF3;3616
L68;UKG;40475
L68;UKG1;11129
L68;UKG2;8988
L68;UKG3;20358
L68;UKH;42940
L68;UKH1;16613
L68;UKH2;14731
L68;UKH3;11595
L68;UKI;136995
L68;UKI1; 
L68;UKI2; 
L68;UKI3;64177
L68;UKI4;31641
L68;UKI5;10114
L68;UKI6;9770
L68;UKI7;21294
L68;UKJ;75927
L68;UKJ1;23306
L68;UKJ2;25460
L68;UKJ3;14880
L68;UKJ4;12281
L68;UKK;45277
L68;UKK1;21042
L68;UKK2;10744
L68;UKK3;3876
L68;UKK4;9615
L68;UKL;19229
L68;UKL1;10905
L68;UKL2;8324
L68;UKM;33129
L68;UKM2;12411
L68;UKM3;14827
L68;UKM5;3225
L68;UKM6;2666
L68;UKN;7874
L68;UKN0;7874
M;AT;240799
M;AT1;122371
M;AT11;4468
M;AT12;30981
M;AT13;86922
M;AT2;43117
M;AT21;10802
M;AT22;32315
M;AT3;75311
M;AT31;33460
M;AT32;15754
M;AT33;17993
M;AT34;8104
M;BE;301020
M;BE1;56486
M;BE10;56486
M;BE2;181548
M;BE21;56873
M;BE22;17977
M;BE23;37663
M;BE24;42068
M;BE25;26967
M;BE3;61442
M;BE31;16066
M;BE32;16591
M;BE33;18804
M;BE34;2615
M;BE35;7366
M;BG;99232
M;BG3;26881
M;BG31;3063
M;BG32;4946
M;BG33;10816
M;BG34;8056
M;BG4;72351
M;BG41;61845
M;BG42;10506
M;CY;23681
M;CY0;23681
M;CY00;23681
M;CZ;264589
M;CZ0;264589
M;CZ01;97751
M;CZ02;21986
M;CZ03;21367
M;CZ04;15073
M;CZ05;25439
M;CZ06;40764
M;CZ07;20417
M;CZ08;21791
M;CZZ; 
M;CZZZ; 
M;DE;2518236
M;DE1;356320
M;DE11;172878
M;DE12;79646
M;DE13;52420
M;DE14;51376
M;DE2;476285
M;DE21;257294
M;DE22;24247
M;DE23;27049
M;DE24;25389
M;DE25;60148
M;DE26;36510
M;DE27;45648
M;DE3;164213
M;DE30;164213
M;DE4;37648
M;DE40;37648
M;DE41; 
M;DE42; 
M;DE5;25491
M;DE50;25491
M;DE6;114470
M;DE60;114470
M;DE7;234277
M;DE71;183357
M;DE72;26779
M;DE73;24141
M;DE8;22844
M;DE80;22844
M;DE9;196312
M;DE91;50029
M;DE92;58303
M;DE93;28974
M;DE94;59006
M;DEA;568121
M;DEA1;197862
M;DEA2;180288
M;DEA3;61261
M;DEA4;51210
M;DEA5;77499
M;DEB;85305
M;DEB1;29927
M;DEB2;7880
M;DEB3;47498
M;DEC;22640
M;DEC0;22640
M;DED;86069
M;DED1; 
M;DED2;34137
M;DED3; 
M;DED4;28487
M;DED5;23445
M;DEE;32353
M;DEE0;32353
M;DEF;57320
M;DEF0;57320
M;DEG;38568
M;DEG0;38568
M;DK;162497
M;DK0;162497
M;DK01;82492
M;DK02;10379
M;DK03;23509
M;DK04;36981
M;DK05;9136
M;EE;27538
M;EE0;27538
M;EE00;27538
M;EL;235618
M;EL1; 
M;EL11; 
M;EL12; 
M;EL13; 
M;EL14; 
M;EL2; 
M;EL21; 
M;EL22; 
M;EL23; 
M;EL24; 
M;EL25; 
M;EL3;124825
M;EL30;124825
M;EL4;19801
M;EL41;3158
M;EL42;4894
M;EL43;11749
M;EL5;52193
M;EL51;7345
M;EL52;35974
M;EL53;3932
M;EL54;4943
M;EL6;38798
M;EL61;10588
M;EL62;3350
M;EL63;11827
M;EL64;5974
M;EL65;7059
M;ELZ;0
M;ELZZ;0
M;ES;979738
M;ES1;69877
M;ES11;45583
M;ES12;15849
M;ES13;8445
M;ES2;97503
M;ES21;59282
M;ES22;12965
M;ES23;4690
M;ES24;20566
M;ES3;284184
M;ES30;284184
M;ES4;66714
M;ES41;34135
M;ES42;19010
M;ES43;13568
M;ES5;300575
M;ES51;199780
M;ES52;80847
M;ES53;19948
M;ES6;131225
M;ES61;110549
M;ES62;19435
M;ES63;686
M;ES64;554
M;ES7;29661
M;ES70;29661
M;ESZ; 
M;ESZZ; 
M;FI;101810
M;FI1;101549
M;FI13; 
M;FI18; 
M;FI19;19735
M;FI1A; 
M;FI1B;50828
M;FI1C;15755
M;FI1D;15231
M;FI2;261
M;FI20;261
M;FR;1367572
M;FR1;644725
M;FR10;644725
M;FR2;104949
M;FR21;13076
M;FR22;16238
M;FR23;19364
M;FR24;24635
M;FR25;14956
M;FR26;16680
M;FR3;46921
M;FR30;46921
M;FR4;55456
M;FR41;19967
M;FR42;25240
M;FR43;10249
M;FR5;108763
M;FR51;52543
M;FR52;40473
M;FR53;15746
M;FR6;107526
M;FR61;45800
M;FR62;52129
M;FR63;9596
M;FR7;139705
M;FR71;126104
M;FR72;13601
M;FR8;133166
M;FR81;31401
M;FR82;98232
M;FR83;3533
M;FR9; 
M;FR91; 
M;FR92; 
M;FR93; 
M;FR94; 
M;FRA;15391
M;FRA1;3435
M;FRA2;3823
M;FRA3;1176
M;FRA4;6956
M;FRA5; 
M;FRZ;10971
M;FRZZ;10971
M;HR;74816
M;HR0;74816
M;HR03;22340
M;HR04;52475
M;HU;234338
M;HU1;141356
M;HU10;141356
M;HU2;45822
M;HU21;16163
M;HU22;15974
M;HU23;13685
M;HU3;47160
M;HU31;12019
M;HU32;16715
M;HU33;18426
M;IE;127591
M;IE0;127591
M;IE01;3232
M;IE02;124359
M;IS;8680
M;IS0;8680
M;IS00;8680
M;IT;1215819
M;ITC;430416
M;ITC1;95658
M;ITC2;2708
M;ITC3;33895
M;ITC4;298155
M;ITD; 
M;ITD1; 
M;ITD2; 
M;ITD3; 
M;ITD4; 
M;ITD5; 
M;ITE; 
M;ITE1; 
M;ITE2; 
M;ITE3; 
M;ITE4; 
M;ITF;185269
M;ITF1;22523
M;ITF2;4326
M;ITF3;74792
M;ITF4;53889
M;ITF5;8038
M;ITF6;21701
M;ITG;76904
M;ITG1;55091
M;ITG2;21813
M;ITH;249733
M;ITH1;11198
M;ITH2;10338
M;ITH3;103649
M;ITH4;22904
M;ITH5;101644
M;ITI;273497
M;ITI1;82772
M;ITI2;17077
M;ITI3;30817
M;ITI4;142831
M;LT;62457
M;LT0;62457
M;LT00;62457
M;LU;34997
M;LU0;34997
M;LU00;34997
M;LV;47002
M;LV0;47002
M;LV00;47002
M;MT;12679
M;MT0;12679
M;MT00;12679
M;NL;641697
M;NL1;40546
M;NL11;15538
M;NL12;14859
M;NL13;10150
M;NL2;113280
M;NL21;31911
M;NL22;70675
M;NL23;10693
M;NL3;368469
M;NL31;71487
M;NL32;149896
M;NL33;139424
M;NL34;7662
M;NL4;117715
M;NL41;91680
M;NL42;26035
M;NO;136857 d
M;NO0;136857 d
M;NO01;56079 d
M;NO02;5290 d
M;NO03;17917 d
M;NO04;18688 d
M;NO05;19323 d
M;NO06;12583 d
M;NO07;6977 d
M;PL;629683
M;PL1;210851
M;PL11;33230
M;PL12;177621
M;PL2;141072
M;PL21;74584
M;PL22;66488
M;PL3;53578
M;PL31;17517
M;PL32;16499
M;PL33;9932
M;PL34;9630
M;PL4;87824
M;PL41;57843
M;PL42;20466
M;PL43;9515
M;PL5;67282
M;PL51;58010
M;PL52;9272
M;PL6;69076
M;PL61;21146
M;PL62;12411
M;PL63;35519
M;PT;232520
M;PT1;226384
M;PT11;66766
M;PT15;8106
M;PT16;36287
M;PT17;104633
M;PT18;10592
M;PT2;2960
M;PT20;2960
M;PT3;3176
M;PT30;3176
M;RO;203814
M;RO1;36709
M;RO11;19604
M;RO12;17105
M;RO2;27190
M;RO21;13680
M;RO22;13510
M;RO3;115921
M;RO31;16050
M;RO32;99871
M;RO4;23994
M;RO41;9310
M;RO42;14684
M;SE;312524
M;SE1;162452
M;SE11;126287
M;SE12;36165
M;SE2;117424
M;SE21;15220
M;SE22;41203
M;SE23;61001
M;SE3;32648
M;SE31;14671
M;SE32;7094
M;SE33;10883
M;SI;55486
M;SI0;55486
M;SI01; 
M;SI02; 
M;SI03;19801
M;SI04;35685
M;SK;141365
M;SK0;141365
M;SK01;59396
M;SK02;37821
M;SK03;23666
M;SK04;20482
M;SKZ; 
M;SKZZ; 
M;UK;2506538
M;UKC;70616
M;UKC1;31744
M;UKC2;38872
M;UKD;234216
M;UKD1;11384
M;UKD2; 
M;UKD3;106266
M;UKD4;33405
M;UKD5; 
M;UKD6;45397
M;UKD7;37764
M;UKE;155402
M;UKE1;17479
M;UKE2;27143
M;UKE3;30954
M;UKE4;79826
M;UKF;125291
M;UKF1;55486
M;UKF2;56647
M;UKF3;13158
M;UKG;165096
M;UKG1;42919
M;UKG2;34014
M;UKG3;88163
M;UKH;226690
M;UKH1;81156
M;UKH2;93841
M;UKH3;51694
M;UKI;701076
M;UKI1; 
M;UKI2; 
M;UKI3;371342
M;UKI4;179176
M;UKI5;28687
M;UKI6;39781
M;UKI7;82090
M;UKJ;372550
M;UKJ1;140640
M;UKJ2;117737
M;UKJ3;64988
M;UKJ4;49185
M;UKK;193223
M;UKK1;108725
M;UKK2;42125
M;UKK3;12108
M;UKK4;30265
M;UKL;65747
M;UKL1;30939
M;UKL2;34808
M;UKM;165511
M;UKM2;60091
M;UKM3;56413
M;UKM5;38991
M;UKM6;10016
M;UKN;31120
M;UKN0;31120
M69;AT;63172
M69;AT1;32400
M69;AT11;1273
M69;AT12;7232
M69;AT13;23895
M69;AT2;10072
M69;AT21;3229
M69;AT22;6843
M69;AT3;20700
M69;AT31;8750
M69;AT32;4411
M69;AT33;5269
M69;AT34;2270
M69;BE;66956
M69;BE1;11051
M69;BE10;11051
M69;BE2;39213
M69;BE21;11456
M69;BE22;4442
M69;BE23;8125
M69;BE24;8255
M69;BE25;6935
M69;BE3;16628
M69;BE31;2698
M69;BE32;5289
M69;BE33;5588
M69;BE34;859
M69;BE35;2194
M69;BG;29703
M69;BG3;10351
M69;BG31;1261
M69;BG32;2119
M69;BG33;4073
M69;BG34;2898
M69;BG4;19352
M69;BG41;15228
M69;BG42;4124
M69;CY;12510
M69;CY0;12510
M69;CY00;12510
M69;CZ;72607
M69;CZ0;72607
M69;CZ01;27445
M69;CZ02;6110
M69;CZ03;6190
M69;CZ04;4594
M69;CZ05;6706
M69;CZ06;10235
M69;CZ07;5710
M69;CZ08;5617
M69;CZZ; 
M69;CZZZ; 
M69;DE;678165
M69;DE1;88948
M69;DE11;43213
M69;DE12;19917
M69;DE13;13895
M69;DE14;11922
M69;DE2;125143
M69;DE21;62885
M69;DE22;10301
M69;DE23;9066
M69;DE24;6330
M69;DE25;13564
M69;DE26;8829
M69;DE27;14167
M69;DE3;47187
M69;DE30;47187
M69;DE4;9154
M69;DE40;9154
M69;DE41; 
M69;DE42; 
M69;DE5;7375
M69;DE50;7375
M69;DE6;27963
M69;DE60;27963
M69;DE7;67293
M69;DE71;50036
M69;DE72;8440
M69;DE73;8817
M69;DE8;6551
M69;DE80;6551
M69;DE9;54677
M69;DE91;9777
M69;DE92;15941
M69;DE93;10559
M69;DE94;18400
M69;DEA;149039
M69;DEA1;47513
M69;DEA2;44756
M69;DEA3;18143
M69;DEA4;15104
M69;DEA5;23522
M69;DEB;26747
M69;DEB1;9973
M69;DEB2;3105
M69;DEB3;13669
M69;DEC;7313
M69;DEC0;7313
M69;DED;20957
M69;DED1; 
M69;DED2;7873
M69;DED3; 
M69;DED4;7115
M69;DED5;5968
M69;DEE;9407
M69;DEE0;9407
M69;DEF;20878
M69;DEF0;20878
M69;DEG;9533
M69;DEG0;9533
M69;DK;31838
M69;DK0;31838
M69;DK01;15245
M69;DK02;2837
M69;DK03;4499
M69;DK04;6863
M69;DK05;2394
M69;EE;7416
M69;EE0;7416
M69;EE00;7416
M69;EL;85259
M69;EL1; 
M69;EL11; 
M69;EL12; 
M69;EL13; 
M69;EL14; 
M69;EL2; 
M69;EL21; 
M69;EL22; 
M69;EL23; 
M69;EL24; 
M69;EL25; 
M69;EL3;41824
M69;EL30;41824
M69;EL4;7050
M69;EL41;1013
M69;EL42;2210
M69;EL43;3827
M69;EL5;21769
M69;EL51;3242
M69;EL52;15190
M69;EL53;1481
M69;EL54;1856
M69;EL6;14616
M69;EL61;4224
M69;EL62;1485
M69;EL63;3335
M69;EL64;2423
M69;EL65;3149
M69;ELZ;0
M69;ELZZ;0
M69;ES;349179
M69;ES1;26541
M69;ES11;17121
M69;ES12;6365
M69;ES13;3055
M69;ES2;32902
M69;ES21;18327
M69;ES22;4186
M69;ES23;2080
M69;ES24;8308
M69;ES3;80490
M69;ES30;80490
M69;ES4;26966
M69;ES41;13782
M69;ES42;8114
M69;ES43;5070
M69;ES5;112600
M69;ES51;68006
M69;ES52;34814
M69;ES53;9779
M69;ES6;56323
M69;ES61;46711
M69;ES62;8877
M69;ES63;433
M69;ES64;303
M69;ES7;13356
M69;ES70;13356
M69;ESZ; 
M69;ESZZ; 
M69;FI;21395
M69;FI1;21267
M69;FI13; 
M69;FI18; 
M69;FI19;4414
M69;FI1A; 
M69;FI1B;10036
M69;FI1C;3454
M69;FI1D;3363
M69;FI2;128
M69;FI20;128
M69;FR;325656
M69;FR1;120602
M69;FR10;120602
M69;FR2;35151
M69;FR21;5686
M69;FR22;5753
M69;FR23;5754
M69;FR24;7660
M69;FR25;5231
M69;FR26;5066
M69;FR3;11969
M69;FR30;11969
M69;FR4;17844
M69;FR41;6711
M69;FR42;7294
M69;FR43;3839
M69;FR5;35451
M69;FR51;16570
M69;FR52;12924
M69;FR53;5957
M69;FR6;28226
M69;FR61;14036
M69;FR62;11917
M69;FR63;2272
M69;FR7;36208
M69;FR71;30505
M69;FR72;5702
M69;FR8;34434
M69;FR81;10046
M69;FR82;23008
M69;FR83;1380
M69;FR9; 
M69;FR91; 
M69;FR92; 
M69;FR93; 
M69;FR94; 
M69;FRA;4379
M69;FRA1;1044
M69;FRA2;869
M69;FRA3;273
M69;FRA4;2193
M69;FRA5; 
M69;FRZ;1393
M69;FRZZ;1393
M69;HR;22406
M69;HR0;22406
